"Plot Title:  10570397"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10570397, SEN S/N: 10570397)","RH, % (LGR S/N: 10570397, SEN S/N: 10570397)","DewPt, °C (LGR S/N: 10570397, SEN S/N: 10570397)","Coupler Detached (LGR S/N: 10570397)","End Of File (LGR S/N: 10570397)"
4178,07/06/18 10:59:10 PM,30.091,57.109,20.978,,
4179,07/06/18 10:59:20 PM,30.066,57.105,20.954,,
4180,07/06/18 10:59:30 PM,30.066,57.105,20.954,,
4181,07/06/18 10:59:40 PM,30.066,57.136,20.962,,
4182,07/06/18 10:59:50 PM,30.066,57.105,20.954,,
4183,07/06/18 11:00:00 PM,30.066,57.136,20.962,,
4184,07/06/18 11:00:10 PM,30.041,57.133,20.938,,
4185,07/06/18 11:00:20 PM,30.041,57.164,20.947,,
4186,07/06/18 11:00:30 PM,30.041,57.164,20.947,,
4187,07/06/18 11:00:40 PM,30.041,57.133,20.938,,
4188,07/06/18 11:00:50 PM,30.041,57.164,20.947,,
4189,07/06/18 11:01:00 PM,30.041,57.164,20.947,,
4190,07/06/18 11:01:10 PM,30.041,57.164,20.947,,
4191,07/06/18 11:01:20 PM,30.016,57.192,20.931,,
4192,07/06/18 11:01:30 PM,30.016,57.161,20.922,,
4193,07/06/18 11:01:40 PM,30.016,57.161,20.922,,
4194,07/06/18 11:01:50 PM,30.016,57.192,20.931,,
4195,07/06/18 11:02:00 PM,30.016,57.192,20.931,,
4196,07/06/18 11:02:10 PM,29.991,57.189,20.906,,
4197,07/06/18 11:02:20 PM,29.991,57.189,20.906,,
4198,07/06/18 11:02:30 PM,29.991,57.220,20.915,,
4199,07/06/18 11:02:40 PM,29.991,57.220,20.915,,
4200,07/06/18 11:02:50 PM,29.991,57.189,20.906,,
4201,07/06/18 11:03:00 PM,29.991,57.220,20.915,,
4202,07/06/18 11:03:10 PM,29.991,57.220,20.915,,
4203,07/06/18 11:03:20 PM,29.991,57.220,20.915,,
4204,07/06/18 11:03:30 PM,29.966,57.248,20.899,,
4205,07/06/18 11:03:40 PM,29.966,57.248,20.899,,
4206,07/06/18 11:03:50 PM,29.966,57.216,20.891,,
4207,07/06/18 11:04:00 PM,29.966,57.248,20.899,,
4208,07/06/18 11:04:10 PM,29.941,57.244,20.875,,
4209,07/06/18 11:04:20 PM,29.941,57.244,20.875,,
4210,07/06/18 11:04:30 PM,29.941,57.276,20.884,,
4211,07/06/18 11:04:40 PM,29.941,57.276,20.884,,
4212,07/06/18 11:04:50 PM,29.941,57.276,20.884,,
4213,07/06/18 11:05:00 PM,29.941,57.276,20.884,,
4214,07/06/18 11:05:10 PM,29.941,57.307,20.892,,
4215,07/06/18 11:05:20 PM,29.941,57.307,20.892,,
4216,07/06/18 11:05:30 PM,29.916,57.272,20.859,,
4217,07/06/18 11:05:40 PM,29.916,57.304,20.868,,
4218,07/06/18 11:05:50 PM,29.916,57.304,20.868,,
4219,07/06/18 11:06:00 PM,29.916,57.304,20.868,,
4220,07/06/18 11:06:10 PM,29.916,57.335,20.876,,
4221,07/06/18 11:06:20 PM,29.916,57.335,20.876,,
4222,07/06/18 11:06:30 PM,29.890,57.332,20.852,,
4223,07/06/18 11:06:40 PM,29.890,57.332,20.852,,
4224,07/06/18 11:06:50 PM,29.890,57.332,20.852,,
4225,07/06/18 11:07:00 PM,29.890,57.363,20.861,,
4226,07/06/18 11:07:10 PM,29.890,57.363,20.861,,
4227,07/06/18 11:07:20 PM,29.890,57.363,20.861,,
4228,07/06/18 11:07:30 PM,29.890,57.395,20.869,,
4229,07/06/18 11:07:40 PM,29.890,57.363,20.861,,
4230,07/06/18 11:07:50 PM,29.865,57.359,20.836,,
4231,07/06/18 11:08:00 PM,29.865,57.391,20.845,,
4232,07/06/18 11:08:10 PM,29.865,57.391,20.845,,
4233,07/06/18 11:08:20 PM,29.865,57.391,20.845,,
4234,07/06/18 11:08:30 PM,29.865,57.423,20.854,,
4235,07/06/18 11:08:40 PM,29.840,57.387,20.820,,
4236,07/06/18 11:08:50 PM,29.840,57.419,20.829,,
4237,07/06/18 11:09:00 PM,29.840,57.419,20.829,,
4238,07/06/18 11:09:10 PM,29.840,57.419,20.829,,
4239,07/06/18 11:09:20 PM,29.840,57.450,20.838,,
4240,07/06/18 11:09:30 PM,29.840,57.450,20.838,,
4241,07/06/18 11:09:40 PM,29.840,57.450,20.838,,
4242,07/06/18 11:09:50 PM,29.840,57.450,20.838,,
4243,07/06/18 11:10:00 PM,29.815,57.478,20.822,,
4244,07/06/18 11:10:10 PM,29.815,57.478,20.822,,
4245,07/06/18 11:10:20 PM,29.815,57.478,20.822,,
4246,07/06/18 11:10:30 PM,29.815,57.478,20.822,,
4247,07/06/18 11:10:40 PM,29.815,57.478,20.822,,
4248,07/06/18 11:10:50 PM,29.815,57.478,20.822,,
4249,07/06/18 11:11:00 PM,29.790,57.506,20.806,,
4250,07/06/18 11:11:10 PM,29.790,57.506,20.806,,
4251,07/06/18 11:11:20 PM,29.790,57.506,20.806,,
4252,07/06/18 11:11:30 PM,29.790,57.506,20.806,,
4253,07/06/18 11:11:40 PM,29.790,57.506,20.806,,
4254,07/06/18 11:11:50 PM,29.790,57.538,20.815,,
4255,07/06/18 11:12:00 PM,29.790,57.538,20.815,,
4256,07/06/18 11:12:10 PM,29.790,57.569,20.823,,
4257,07/06/18 11:12:20 PM,29.790,57.569,20.823,,
4258,07/06/18 11:12:30 PM,29.765,57.565,20.799,,
4259,07/06/18 11:12:40 PM,29.765,57.565,20.799,,
4260,07/06/18 11:12:50 PM,29.765,57.565,20.799,,
4261,07/06/18 11:13:00 PM,29.765,57.565,20.799,,
4262,07/06/18 11:13:10 PM,29.765,57.597,20.808,,
4263,07/06/18 11:13:20 PM,29.765,57.597,20.808,,
4264,07/06/18 11:13:30 PM,29.740,57.593,20.783,,
4265,07/06/18 11:13:40 PM,29.740,57.593,20.783,,
4266,07/06/18 11:13:50 PM,29.740,57.625,20.792,,
4267,07/06/18 11:14:00 PM,29.740,57.625,20.792,,
4268,07/06/18 11:14:10 PM,29.740,57.625,20.792,,
4269,07/06/18 11:14:20 PM,29.740,57.625,20.792,,
4270,07/06/18 11:14:30 PM,29.740,57.625,20.792,,
4271,07/06/18 11:14:40 PM,29.740,57.625,20.792,,
4272,07/06/18 11:14:50 PM,29.740,57.656,20.800,,
4273,07/06/18 11:15:00 PM,29.715,57.653,20.776,,
4274,07/06/18 11:15:10 PM,29.715,57.653,20.776,,
4275,07/06/18 11:15:20 PM,29.715,57.684,20.785,,
4276,07/06/18 11:15:30 PM,29.715,57.684,20.785,,
4277,07/06/18 11:15:40 PM,29.715,57.684,20.785,,
4278,07/06/18 11:15:50 PM,29.715,57.684,20.785,,
4279,07/06/18 11:16:00 PM,29.690,57.680,20.760,,
4280,07/06/18 11:16:10 PM,29.690,57.680,20.760,,
4281,07/06/18 11:16:20 PM,29.690,57.712,20.769,,
4282,07/06/18 11:16:30 PM,29.690,57.712,20.769,,
4283,07/06/18 11:16:40 PM,29.690,57.712,20.769,,
4284,07/06/18 11:16:50 PM,29.690,57.743,20.777,,
4285,07/06/18 11:17:00 PM,29.690,57.743,20.777,,
4286,07/06/18 11:17:10 PM,29.690,57.743,20.777,,
4287,07/06/18 11:17:20 PM,29.690,57.775,20.786,,
4288,07/06/18 11:17:30 PM,29.665,57.771,20.761,,
4289,07/06/18 11:17:40 PM,29.665,57.771,20.761,,
4290,07/06/18 11:17:50 PM,29.665,57.803,20.770,,
4291,07/06/18 11:18:00 PM,29.665,57.803,20.770,,
4292,07/06/18 11:18:10 PM,29.665,57.803,20.770,,
4293,07/06/18 11:18:20 PM,29.665,57.834,20.779,,
4294,07/06/18 11:18:30 PM,29.665,57.834,20.779,,
4295,07/06/18 11:18:40 PM,29.640,57.830,20.754,,
4296,07/06/18 11:18:50 PM,29.640,57.830,20.754,,
4297,07/06/18 11:19:00 PM,29.640,57.862,20.763,,
4298,07/06/18 11:19:10 PM,29.640,57.862,20.763,,
4299,07/06/18 11:19:20 PM,29.640,57.862,20.763,,
4300,07/06/18 11:19:30 PM,29.640,57.862,20.763,,
4301,07/06/18 11:19:40 PM,29.640,57.862,20.763,,
4302,07/06/18 11:19:50 PM,29.640,57.862,20.763,,
4303,07/06/18 11:20:00 PM,29.640,57.862,20.763,,
4304,07/06/18 11:20:10 PM,29.640,57.893,20.771,,
4305,07/06/18 11:20:20 PM,29.615,57.921,20.755,,
4306,07/06/18 11:20:30 PM,29.615,57.890,20.747,,
4307,07/06/18 11:20:40 PM,29.615,57.921,20.755,,
4308,07/06/18 11:20:50 PM,29.615,57.953,20.764,,
4309,07/06/18 11:21:00 PM,29.615,57.921,20.755,,
4310,07/06/18 11:21:10 PM,29.615,57.953,20.764,,
4311,07/06/18 11:21:20 PM,29.615,57.953,20.764,,
4312,07/06/18 11:21:30 PM,29.615,57.953,20.764,,
4313,07/06/18 11:21:40 PM,29.615,57.953,20.764,,
4314,07/06/18 11:21:50 PM,29.590,57.980,20.748,,
4315,07/06/18 11:22:00 PM,29.590,57.980,20.748,,
4316,07/06/18 11:22:10 PM,29.590,57.980,20.748,,
4317,07/06/18 11:22:20 PM,29.590,57.980,20.748,,
4318,07/06/18 11:22:30 PM,29.590,57.980,20.748,,
4319,07/06/18 11:22:40 PM,29.590,58.012,20.757,,
4320,07/06/18 11:22:50 PM,29.590,58.012,20.757,,
4321,07/06/18 11:23:00 PM,29.590,58.012,20.757,,
4322,07/06/18 11:23:10 PM,29.590,58.012,20.757,,
4323,07/06/18 11:23:20 PM,29.565,58.040,20.741,,
4324,07/06/18 11:23:30 PM,29.565,58.040,20.741,,
4325,07/06/18 11:23:40 PM,29.565,58.040,20.741,,
4326,07/06/18 11:23:50 PM,29.565,58.040,20.741,,
4327,07/06/18 11:24:00 PM,29.565,58.040,20.741,,
4328,07/06/18 11:24:10 PM,29.565,58.071,20.749,,
4329,07/06/18 11:24:20 PM,29.565,58.071,20.749,,
4330,07/06/18 11:24:30 PM,29.565,58.071,20.749,,
4331,07/06/18 11:24:40 PM,29.540,58.099,20.733,,
4332,07/06/18 11:24:50 PM,29.540,58.099,20.733,,
4333,07/06/18 11:25:00 PM,29.540,58.130,20.742,,
4334,07/06/18 11:25:10 PM,29.540,58.130,20.742,,
4335,07/06/18 11:25:20 PM,29.540,58.130,20.742,,
4336,07/06/18 11:25:30 PM,29.540,58.130,20.742,,
4337,07/06/18 11:25:40 PM,29.540,58.130,20.742,,
4338,07/06/18 11:25:50 PM,29.540,58.162,20.751,,
4339,07/06/18 11:26:00 PM,29.540,58.162,20.751,,
4340,07/06/18 11:26:10 PM,29.540,58.162,20.751,,
4341,07/06/18 11:26:20 PM,29.540,58.162,20.751,,
4342,07/06/18 11:26:30 PM,29.540,58.162,20.751,,
4343,07/06/18 11:26:40 PM,29.515,58.158,20.726,,
4344,07/06/18 11:26:50 PM,29.515,58.158,20.726,,
4345,07/06/18 11:27:00 PM,29.515,58.158,20.726,,
4346,07/06/18 11:27:10 PM,29.515,58.158,20.726,,
4347,07/06/18 11:27:20 PM,29.515,58.189,20.735,,
4348,07/06/18 11:27:30 PM,29.515,58.189,20.735,,
4349,07/06/18 11:27:40 PM,29.515,58.189,20.735,,
4350,07/06/18 11:27:50 PM,29.515,58.189,20.735,,
4351,07/06/18 11:28:00 PM,29.490,58.186,20.710,,
4352,07/06/18 11:28:10 PM,29.490,58.186,20.710,,
4353,07/06/18 11:28:20 PM,29.490,58.217,20.719,,
4354,07/06/18 11:28:30 PM,29.490,58.217,20.719,,
4355,07/06/18 11:28:40 PM,29.490,58.217,20.719,,
4356,07/06/18 11:28:50 PM,29.490,58.186,20.710,,
4357,07/06/18 11:29:00 PM,29.490,58.217,20.719,,
4358,07/06/18 11:29:10 PM,29.490,58.217,20.719,,
4359,07/06/18 11:29:20 PM,29.490,58.217,20.719,,
4360,07/06/18 11:29:30 PM,29.490,58.217,20.719,,
4361,07/06/18 11:29:40 PM,29.490,58.249,20.727,,
4362,07/06/18 11:29:50 PM,29.464,58.245,20.703,,
4363,07/06/18 11:30:00 PM,29.464,58.245,20.703,,
4364,07/06/18 11:30:10 PM,29.464,58.245,20.703,,
4365,07/06/18 11:30:20 PM,29.464,58.276,20.711,,
4366,07/06/18 11:30:30 PM,29.464,58.276,20.711,,
4367,07/06/18 11:30:40 PM,29.464,58.276,20.711,,
4368,07/06/18 11:30:50 PM,29.464,58.276,20.711,,
4369,07/06/18 11:31:00 PM,29.439,58.304,20.695,,
4370,07/06/18 11:31:10 PM,29.439,58.272,20.687,,
4371,07/06/18 11:31:20 PM,29.439,58.272,20.687,,
4372,07/06/18 11:31:30 PM,29.439,58.272,20.687,,
4373,07/06/18 11:31:40 PM,29.439,58.304,20.695,,
4374,07/06/18 11:31:50 PM,29.439,58.304,20.695,,
4375,07/06/18 11:32:00 PM,29.439,58.304,20.695,,
4376,07/06/18 11:32:10 PM,29.439,58.304,20.695,,
4377,07/06/18 11:32:20 PM,29.439,58.304,20.695,,
4378,07/06/18 11:32:30 PM,29.439,58.304,20.695,,
4379,07/06/18 11:32:40 PM,29.439,58.335,20.704,,
4380,07/06/18 11:32:50 PM,29.414,58.332,20.679,,
4381,07/06/18 11:33:00 PM,29.439,58.335,20.704,,
4382,07/06/18 11:33:10 PM,29.414,58.332,20.679,,
4383,07/06/18 11:33:20 PM,29.414,58.332,20.679,,
4384,07/06/18 11:33:30 PM,29.414,58.332,20.679,,
4385,07/06/18 11:33:40 PM,29.414,58.332,20.679,,
4386,07/06/18 11:33:50 PM,29.414,58.332,20.679,,
4387,07/06/18 11:34:00 PM,29.414,58.332,20.679,,
4388,07/06/18 11:34:10 PM,29.414,58.332,20.679,,
4389,07/06/18 11:34:20 PM,29.389,58.328,20.655,,
4390,07/06/18 11:34:30 PM,29.389,58.328,20.655,,
4391,07/06/18 11:34:40 PM,29.389,58.328,20.655,,
4392,07/06/18 11:34:50 PM,29.389,58.328,20.655,,
4393,07/06/18 11:35:00 PM,29.389,58.359,20.663,,
4394,07/06/18 11:35:10 PM,29.389,58.328,20.655,,
4395,07/06/18 11:35:20 PM,29.389,58.359,20.663,,
4396,07/06/18 11:35:30 PM,29.389,58.359,20.663,,
4397,07/06/18 11:35:40 PM,29.389,58.359,20.663,,
4398,07/06/18 11:35:50 PM,29.389,58.359,20.663,,
4399,07/06/18 11:36:00 PM,29.389,58.359,20.663,,
4400,07/06/18 11:36:10 PM,29.365,58.387,20.647,,
4401,07/06/18 11:36:20 PM,29.365,58.355,20.639,,
4402,07/06/18 11:36:30 PM,29.365,58.387,20.647,,
4403,07/06/18 11:36:40 PM,29.365,58.355,20.639,,
4404,07/06/18 11:36:50 PM,29.365,58.387,20.647,,
4405,07/06/18 11:37:00 PM,29.365,58.355,20.639,,
4406,07/06/18 11:37:10 PM,29.365,58.387,20.647,,
4407,07/06/18 11:37:20 PM,29.365,58.387,20.647,,
4408,07/06/18 11:37:30 PM,29.340,58.383,20.623,,
4409,07/06/18 11:37:40 PM,29.340,58.352,20.614,,
4410,07/06/18 11:37:50 PM,29.340,58.383,20.623,,
4411,07/06/18 11:38:00 PM,29.340,58.383,20.623,,
4412,07/06/18 11:38:10 PM,29.340,58.414,20.631,,
4413,07/06/18 11:38:20 PM,29.340,58.383,20.623,,
4414,07/06/18 11:38:30 PM,29.340,58.414,20.631,,
4415,07/06/18 11:38:40 PM,29.340,58.414,20.631,,
4416,07/06/18 11:38:50 PM,29.340,58.414,20.631,,
4417,07/06/18 11:39:00 PM,29.340,58.414,20.631,,
4418,07/06/18 11:39:10 PM,29.315,58.411,20.607,,
4419,07/06/18 11:39:20 PM,29.315,58.411,20.607,,
4420,07/06/18 11:39:30 PM,29.315,58.442,20.615,,
4421,07/06/18 11:39:40 PM,29.315,58.442,20.615,,
4422,07/06/18 11:39:50 PM,29.315,58.442,20.615,,
4423,07/06/18 11:40:00 PM,29.315,58.442,20.615,,
4424,07/06/18 11:40:10 PM,29.315,58.442,20.615,,
4425,07/06/18 11:40:20 PM,29.315,58.442,20.615,,
4426,07/06/18 11:40:30 PM,29.290,58.470,20.599,,
4427,07/06/18 11:40:40 PM,29.290,58.470,20.599,,
4428,07/06/18 11:40:50 PM,29.290,58.470,20.599,,
4429,07/06/18 11:41:00 PM,29.290,58.470,20.599,,
4430,07/06/18 11:41:10 PM,29.290,58.470,20.599,,
4431,07/06/18 11:41:20 PM,29.290,58.501,20.608,,
4432,07/06/18 11:41:30 PM,29.290,58.501,20.608,,
4433,07/06/18 11:41:40 PM,29.290,58.533,20.616,,
4434,07/06/18 11:41:50 PM,29.290,58.533,20.616,,
4435,07/06/18 11:42:00 PM,29.290,58.501,20.608,,
4436,07/06/18 11:42:10 PM,29.290,58.533,20.616,,
4437,07/06/18 11:42:20 PM,29.290,58.564,20.625,,
4438,07/06/18 11:42:30 PM,29.265,58.560,20.600,,
4439,07/06/18 11:42:40 PM,29.265,58.560,20.600,,
4440,07/06/18 11:42:50 PM,29.265,58.560,20.600,,
4441,07/06/18 11:43:00 PM,29.265,58.560,20.600,,
4442,07/06/18 11:43:10 PM,29.265,58.592,20.609,,
4443,07/06/18 11:43:20 PM,29.265,58.623,20.617,,
4444,07/06/18 11:43:30 PM,29.265,58.592,20.609,,
4445,07/06/18 11:43:40 PM,29.265,58.623,20.617,,
4446,07/06/18 11:43:50 PM,29.240,58.619,20.593,,
4447,07/06/18 11:44:00 PM,29.240,58.619,20.593,,
4448,07/06/18 11:44:10 PM,29.240,58.619,20.593,,
4449,07/06/18 11:44:20 PM,29.240,58.651,20.601,,
4450,07/06/18 11:44:30 PM,29.240,58.651,20.601,,
4451,07/06/18 11:44:40 PM,29.240,58.619,20.593,,
4452,07/06/18 11:44:50 PM,29.240,58.651,20.601,,
4453,07/06/18 11:45:00 PM,29.240,58.682,20.610,,
4454,07/06/18 11:45:10 PM,29.240,58.682,20.610,,
4455,07/06/18 11:45:20 PM,29.240,58.682,20.610,,
4456,07/06/18 11:45:30 PM,29.240,58.713,20.618,,
4457,07/06/18 11:45:40 PM,29.240,58.713,20.618,,
4458,07/06/18 11:45:50 PM,29.240,58.713,20.618,,
4459,07/06/18 11:46:00 PM,29.240,58.713,20.618,,
4460,07/06/18 11:46:10 PM,29.240,58.713,20.618,,
4461,07/06/18 11:46:20 PM,29.215,58.741,20.602,,
4462,07/06/18 11:46:30 PM,29.215,58.710,20.594,,
4463,07/06/18 11:46:40 PM,29.215,58.741,20.602,,
4464,07/06/18 11:46:50 PM,29.215,58.741,20.602,,
4465,07/06/18 11:47:00 PM,29.215,58.741,20.602,,
4466,07/06/18 11:47:10 PM,29.215,58.741,20.602,,
4467,07/06/18 11:47:20 PM,29.215,58.772,20.610,,
4468,07/06/18 11:47:30 PM,29.215,58.741,20.602,,
4469,07/06/18 11:47:40 PM,29.215,58.804,20.619,,
4470,07/06/18 11:47:50 PM,29.215,58.772,20.610,,
4471,07/06/18 11:48:00 PM,29.215,58.804,20.619,,
4472,07/06/18 11:48:10 PM,29.215,58.772,20.610,,
4473,07/06/18 11:48:20 PM,29.215,58.804,20.619,,
4474,07/06/18 11:48:30 PM,29.215,58.835,20.627,,
4475,07/06/18 11:48:40 PM,29.190,58.831,20.603,,
4476,07/06/18 11:48:50 PM,29.190,58.831,20.603,,
4477,07/06/18 11:49:00 PM,29.190,58.863,20.611,,
4478,07/06/18 11:49:10 PM,29.190,58.831,20.603,,
4479,07/06/18 11:49:20 PM,29.190,58.863,20.611,,
4480,07/06/18 11:49:30 PM,29.190,58.831,20.603,,
4481,07/06/18 11:49:40 PM,29.190,58.863,20.611,,
4482,07/06/18 11:49:50 PM,29.190,58.863,20.611,,
4483,07/06/18 11:50:00 PM,29.190,58.863,20.611,,
4484,07/06/18 11:50:10 PM,29.190,58.863,20.611,,
4485,07/06/18 11:50:20 PM,29.190,58.863,20.611,,
4486,07/06/18 11:50:30 PM,29.190,58.894,20.620,,
4487,07/06/18 11:50:40 PM,29.190,58.894,20.620,,
4488,07/06/18 11:50:50 PM,29.190,58.894,20.620,,
4489,07/06/18 11:51:00 PM,29.190,58.894,20.620,,
4490,07/06/18 11:51:10 PM,29.190,58.925,20.628,,
4491,07/06/18 11:51:20 PM,29.190,58.925,20.628,,
4492,07/06/18 11:51:30 PM,29.190,58.925,20.628,,
4493,07/06/18 11:51:40 PM,29.190,58.925,20.628,,
4494,07/06/18 11:51:50 PM,29.190,58.925,20.628,,
4495,07/06/18 11:52:00 PM,29.165,58.921,20.603,,
4496,07/06/18 11:52:10 PM,29.165,58.953,20.612,,
4497,07/06/18 11:52:20 PM,29.165,58.953,20.612,,
4498,07/06/18 11:52:30 PM,29.165,58.953,20.612,,
4499,07/06/18 11:52:40 PM,29.165,58.953,20.612,,
4500,07/06/18 11:52:50 PM,29.165,58.984,20.620,,
4501,07/06/18 11:53:00 PM,29.165,58.953,20.612,,
4502,07/06/18 11:53:10 PM,29.165,58.953,20.612,,
4503,07/06/18 11:53:20 PM,29.165,58.984,20.620,,
4504,07/06/18 11:53:30 PM,29.165,58.953,20.612,,
4505,07/06/18 11:53:40 PM,29.165,58.984,20.620,,
4506,07/06/18 11:53:50 PM,29.165,58.984,20.620,,
4507,07/06/18 11:54:00 PM,29.165,58.984,20.620,,
4508,07/06/18 11:54:10 PM,29.165,58.984,20.620,,
4509,07/06/18 11:54:20 PM,29.165,59.015,20.629,,
4510,07/06/18 11:54:30 PM,29.140,59.012,20.604,,
4511,07/06/18 11:54:40 PM,29.140,59.012,20.604,,
4512,07/06/18 11:54:50 PM,29.140,59.012,20.604,,
4513,07/06/18 11:55:00 PM,29.140,59.043,20.612,,
4514,07/06/18 11:55:10 PM,29.140,59.043,20.612,,
4515,07/06/18 11:55:20 PM,29.140,59.043,20.612,,
4516,07/06/18 11:55:30 PM,29.140,59.043,20.612,,
4517,07/06/18 11:55:40 PM,29.140,59.043,20.612,,
4518,07/06/18 11:55:50 PM,29.140,59.043,20.612,,
4519,07/06/18 11:56:00 PM,29.140,59.074,20.621,,
4520,07/06/18 11:56:10 PM,29.140,59.074,20.621,,
4521,07/06/18 11:56:20 PM,29.140,59.074,20.621,,
4522,07/06/18 11:56:30 PM,29.140,59.074,20.621,,
4523,07/06/18 11:56:40 PM,29.140,59.106,20.629,,
4524,07/06/18 11:56:50 PM,29.140,59.106,20.629,,
4525,07/06/18 11:57:00 PM,29.140,59.106,20.629,,
4526,07/06/18 11:57:10 PM,29.140,59.106,20.629,,
4527,07/06/18 11:57:20 PM,29.140,59.137,20.638,,
4528,07/06/18 11:57:30 PM,29.140,59.137,20.638,,
4529,07/06/18 11:57:40 PM,29.140,59.137,20.638,,
4530,07/06/18 11:57:50 PM,29.140,59.137,20.638,,
4531,07/06/18 11:58:00 PM,29.140,59.168,20.646,,
4532,07/06/18 11:58:10 PM,29.140,59.168,20.646,,
4533,07/06/18 11:58:20 PM,29.140,59.200,20.654,,
4534,07/06/18 11:58:30 PM,29.140,59.200,20.654,,
4535,07/06/18 11:58:40 PM,29.140,59.200,20.654,,
4536,07/06/18 11:58:50 PM,29.140,59.200,20.654,,
4537,07/06/18 11:59:00 PM,29.140,59.231,20.662,,
4538,07/06/18 11:59:10 PM,29.140,59.200,20.654,,
4539,07/06/18 11:59:20 PM,29.140,59.200,20.654,,
4540,07/06/18 11:59:30 PM,29.140,59.231,20.662,,
4541,07/06/18 11:59:40 PM,29.140,59.231,20.662,,
4542,07/06/18 11:59:50 PM,29.140,59.231,20.662,,
4543,07/07/18 12:00:00 AM,29.140,59.262,20.671,,
4544,07/07/18 12:00:10 AM,29.140,59.262,20.671,,
4545,07/07/18 12:00:20 AM,29.140,59.262,20.671,,
4546,07/07/18 12:00:30 AM,29.140,59.262,20.671,,
4547,07/07/18 12:00:40 AM,29.140,59.294,20.679,,
4548,07/07/18 12:00:50 AM,29.140,59.294,20.679,,
4549,07/07/18 12:01:00 AM,29.140,59.294,20.679,,
4550,07/07/18 12:01:10 AM,29.140,59.294,20.679,,
4551,07/07/18 12:01:20 AM,29.140,59.294,20.679,,
4552,07/07/18 12:01:30 AM,29.140,59.294,20.679,,
4553,07/07/18 12:01:40 AM,29.140,59.294,20.679,,
4554,07/07/18 12:01:50 AM,29.140,59.325,20.687,,
4555,07/07/18 12:02:00 AM,29.140,59.325,20.687,,
4556,07/07/18 12:02:10 AM,29.140,59.294,20.679,,
4557,07/07/18 12:02:20 AM,29.140,59.325,20.687,,
4558,07/07/18 12:02:30 AM,29.140,59.356,20.696,,
4559,07/07/18 12:02:40 AM,29.140,59.356,20.696,,
4560,07/07/18 12:02:50 AM,29.140,59.325,20.687,,
4561,07/07/18 12:03:00 AM,29.140,59.325,20.687,,
4562,07/07/18 12:03:10 AM,29.140,59.325,20.687,,
4563,07/07/18 12:03:20 AM,29.140,59.356,20.696,,
4564,07/07/18 12:03:30 AM,29.140,59.356,20.696,,
4565,07/07/18 12:03:40 AM,29.140,59.356,20.696,,
4566,07/07/18 12:03:50 AM,29.140,59.356,20.696,,
4567,07/07/18 12:04:00 AM,29.140,59.387,20.704,,
4568,07/07/18 12:04:10 AM,29.140,59.387,20.704,,
4569,07/07/18 12:04:20 AM,29.140,59.387,20.704,,
4570,07/07/18 12:04:30 AM,29.140,59.387,20.704,,
4571,07/07/18 12:04:40 AM,29.115,59.415,20.688,,
4572,07/07/18 12:04:50 AM,29.115,59.384,20.680,,
4573,07/07/18 12:05:00 AM,29.115,59.384,20.680,,
4574,07/07/18 12:05:10 AM,29.140,59.419,20.712,,
4575,07/07/18 12:05:20 AM,29.115,59.384,20.680,,
4576,07/07/18 12:05:30 AM,29.115,59.415,20.688,,
4577,07/07/18 12:05:40 AM,29.115,59.415,20.688,,
4578,07/07/18 12:05:50 AM,29.115,59.415,20.688,,
4579,07/07/18 12:06:00 AM,29.115,59.415,20.688,,
4580,07/07/18 12:06:10 AM,29.115,59.415,20.688,,
4581,07/07/18 12:06:20 AM,29.115,59.446,20.696,,
4582,07/07/18 12:06:30 AM,29.115,59.415,20.688,,
4583,07/07/18 12:06:40 AM,29.115,59.415,20.688,,
4584,07/07/18 12:06:50 AM,29.115,59.415,20.688,,
4585,07/07/18 12:07:00 AM,29.115,59.415,20.688,,
4586,07/07/18 12:07:10 AM,29.115,59.415,20.688,,
4587,07/07/18 12:07:20 AM,29.115,59.415,20.688,,
4588,07/07/18 12:07:30 AM,29.115,59.415,20.688,,
4589,07/07/18 12:07:40 AM,29.115,59.415,20.688,,
4590,07/07/18 12:07:50 AM,29.115,59.415,20.688,,
4591,07/07/18 12:08:00 AM,29.115,59.415,20.688,,
4592,07/07/18 12:08:10 AM,29.115,59.415,20.688,,
4593,07/07/18 12:08:20 AM,29.115,59.415,20.688,,
4594,07/07/18 12:08:30 AM,29.115,59.415,20.688,,
4595,07/07/18 12:08:40 AM,29.115,59.415,20.688,,
4596,07/07/18 12:08:50 AM,29.115,59.415,20.688,,
4597,07/07/18 12:09:00 AM,29.115,59.384,20.680,,
4598,07/07/18 12:09:10 AM,29.115,59.415,20.688,,
4599,07/07/18 12:09:20 AM,29.115,59.415,20.688,,
4600,07/07/18 12:09:30 AM,29.090,59.380,20.655,,
4601,07/07/18 12:09:40 AM,29.090,59.380,20.655,,
4602,07/07/18 12:09:50 AM,29.090,59.411,20.663,,
4603,07/07/18 12:10:00 AM,29.090,59.411,20.663,,
4604,07/07/18 12:10:10 AM,29.090,59.380,20.655,,
4605,07/07/18 12:10:20 AM,29.090,59.411,20.663,,
4606,07/07/18 12:10:30 AM,29.090,59.380,20.655,,
4607,07/07/18 12:10:40 AM,29.090,59.380,20.655,,
4608,07/07/18 12:10:50 AM,29.090,59.411,20.663,,
4609,07/07/18 12:11:00 AM,29.090,59.380,20.655,,
